loss
8.801787376403809
8.494162559509277
7.941408157348633
7.26937198638916
7.1189680099487305
6.794372081756592
6.785370826721191
5.766654014587402
6.032540321350098
5.020655155181885
4.74395751953125
5.90830135345459
5.507780075073242
5.825131893157959
4.55715799331665
4.948156833648682
4.218874931335449
4.990270137786865
4.846642017364502
4.995644569396973
4.281554222106934
4.34235954284668
4.249358177185059
4.859752178192139
4.926288604736328
4.660904884338379
3.9668750762939453
4.483429431915283
4.03259801864624
4.928517818450928
3.8855979442596436
4.116132736206055
5.097707748413086
4.24473237991333
4.339738845825195
5.056163311004639
4.059964656829834
5.205434322357178
4.281234264373779
4.236647605895996
4.912499904632568
4.206768989562988
4.32615852355957
3.847047805786133
4.677498817443848
4.457526206970215
3.8785414695739746
3.9795494079589844
4.14240837097168
4.594264984130859
4.214272499084473
4.063811779022217
3.9799211025238037
3.524890661239624
4.239995956420898
3.9716615676879883
4.186251163482666
4.105798721313477
4.859840393066406
4.804265022277832
4.497832298278809
3.5813748836517334
3.990837812423706
4.263872146606445
4.005569934844971
4.483750343322754
4.218746662139893
3.701516628265381
3.891253709793091
4.001870155334473
4.470869064331055
3.7571821212768555
3.90244197845459
3.5678892135620117
3.512340784072876
2.6022098064422607
4.3994622230529785
4.250196933746338
3.610659599304199
4.28279972076416
3.6484310626983643
2.306997537612915
3.667959451675415
2.0683090686798096
4.202568531036377
3.796395778656006
2.4291069507598877
4.071924686431885
3.821082592010498
3.5473146438598633
3.8865599632263184
3.355724573135376
3.072368860244751
3.8980751037597656
3.7475199699401855
3.6802477836608887
3.8595871925354004
4.070489883422852
3.9939544200897217
3.0482890605926514
3.6921184062957764
3.833338975906372
3.801736354827881
3.8727598190307617
3.479318618774414
3.304105043411255
3.218571662902832
3.2011430263519287
3.7859838008880615
2.722459077835083
3.1240875720977783
3.9192211627960205
3.119720697402954
3.548255443572998
3.8012642860412598
3.663958787918091
3.3042874336242676
3.426499366760254
3.0479869842529297
3.6761181354522705
3.3527743816375732
3.2064783573150635
2.8718669414520264
2.8882386684417725
2.966975688934326
2.8785228729248047
3.0990872383117676
3.072148084640503
3.323740005493164
2.6825878620147705
3.0975027084350586
2.903874158859253
2.874593496322632
2.427614450454712
2.7707815170288086
3.3493547439575195
3.35600209236145
2.2651901245117188
2.9554052352905273
2.6273069381713867
2.7168025970458984
2.4353418350219727
2.4942257404327393
2.9562387466430664
2.3236687183380127
3.0315401554107666
1.7182214260101318
2.6181800365448
2.50400447845459
2.32358455657959
2.467507839202881
2.3788793087005615
3.1445095539093018
2.8521134853363037
2.6281867027282715
1.6435757875442505
2.20392107963562
2.194650888442993
2.208080768585205
2.2194206714630127
2.7864012718200684
2.9032580852508545
2.303447723388672
2.5199780464172363
2.533219337463379
2.832364797592163
1.8541696071624756
2.2760469913482666
2.7200613021850586
2.761812210083008
1.3047903776168823
2.0412802696228027
2.7207040786743164
2.1699604988098145
2.5342724323272705
2.462733268737793
2.327687978744507
2.2025039196014404
2.3596582412719727
2.589703321456909
2.606278896331787
2.3772172927856445
2.166874647140503
2.3067407608032227
2.1637144088745117
2.111226797103882
2.656843423843384
2.2205312252044678
2.0389864444732666
2.1287410259246826
2.1468684673309326
1.603324055671692
2.041856050491333
1.7306396961212158
2.029947280883789
1.5510789155960083
